state,year,unemp,cpi,hpi,president,senate,house,cpi_US,unemp_US,exp,growth,MKT,SMB,HML,Rf,market,dem_share
UT,1/1/86,-0.5,,2.445916115,,-0.147988917,,-0.008399809,-0.3,-0.4,0.041696562,10.12,-9.56,9.33,6.16,0.2491,-0.147988917
UT,1/1/86,-0.5,,2.445916115,,,0.112274084,-0.008399809,-0.3,-0.4,0.041696562,10.12,-9.56,9.33,6.16,0.2491,0.112274084
UT,1/1/87,0.1,,2.189277711,,,,-0.015839966,-0.2,-0.3,0.03462646,-3.87,-10.85,-1.62,5.47,0.1012,
UT,1/1/88,0.1,,-2.260458839,0.073712158,,,0.016339629,-0.8,0.3,0.03459252,11.55,5.76,14.37,6.35,-0.0387,0.073712158
UT,1/1/88,0.1,,-2.260458839,,0.051905727,,0.016339629,-0.8,0.3,0.03459252,11.55,5.76,14.37,6.35,-0.0387,0.051905727
UT,1/1/88,0.1,,-2.260458839,,,-0.031323375,0.016339629,-0.8,0.3,0.03459252,11.55,5.76,14.37,6.35,-0.0387,-0.031323375
UT,1/1/89,-1.3,,-2.632033138,,,,0.005215378,-0.7,0.6,0.041770613,20.49,-12.9,-4.12,8.37,0.1155,
UT,1/1/90,-0.4,,1.391473899,,0,,0.006916374,-0.2,0.1,0.036726594,-13.95,-14.02,-10.04,7.81,0.2049,0
UT,1/1/90,-0.4,,1.391473899,,,0.101387638,0.006916374,-0.2,0.1,0.036726594,-13.95,-14.02,-10.04,7.81,0.2049,0.101387638
UT,1/1/91,-0.2,,3.234265734,,,,0.006272875,0.3,0.3,0.018859539,29.18,16.16,-14.72,5.6,-0.1395,
UT,1/1/92,0.4,,5.842506351,-0.073919335,,,-0.012023125,1.3,-0.9,-0.001082648,6.23,7.67,24.49,3.51,0.2918,-0.073919335
UT,1/1/92,0.4,,5.842506351,,0.079739356,,-0.012023125,1.3,-0.9,-0.001082648,6.23,7.67,24.49,3.51,0.2918,0.079739356
UT,1/1/92,0.4,,5.842506351,,,-0.072347875,-0.012023125,1.3,-0.9,-0.001082648,6.23,7.67,24.49,3.51,0.2918,-0.072347875
UT,1/1/93,0.1,,6.504,,,,-0.011752325,0.6,-0.4,0.035224405,8.21,6.38,16.86,2.9,0.0623,
UT,1/1/94,-0.8,,10.93667843,,-0.114195652,,-0.000712238,-0.6,0.3,0.02751781,-4.1,-0.3,-0.77,3.9,0.0821,-0.114195652
UT,1/1/94,-0.8,,10.93667843,,,-0.027970621,-0.000712238,-0.6,0.3,0.02751781,-4.1,-0.3,-0.77,3.9,0.0821,-0.027970621
UT,1/1/95,-0.4,,16.62265556,,,,-0.0037429,-0.8,-0.1,0.040287933,31.22,-9.75,6.05,5.6,-0.041,
UT,1/1/96,-0.3,,11.75685091,0.086422747,,,0.0020959,-0.5,0,0.026842173,15.96,-4.42,8.7,5.21,0.3122,0.086422747
UT,1/1/96,-0.3,,11.75685091,,0,,0.0020959,-0.5,0,0.026842173,15.96,-4.42,8.7,5.21,0.3122,0
UT,1/1/96,-0.3,,11.75685091,,,-0.030239712,0.0020959,-0.5,0,0.026842173,15.96,-4.42,8.7,5.21,0.3122,-0.030239712
UT,1/1/97,0,,8.665385215,,,,0.001314845,-0.2,0,0.037725655,25.96,-7.64,19.11,5.26,0.1596,
UT,1/1/98,-0.2,,6.133766793,,0.046749219,,-0.005988961,-0.5,-0.1,0.044471749,19.46,-25.28,-10.32,4.86,0.2596,0.046749219
UT,1/1/98,-0.2,,6.133766793,,,-0.129519528,-0.005988961,-0.5,-0.1,0.044471749,19.46,-25.28,-10.32,4.86,0.2596,-0.129519528
UT,1/1/99,0.4,,5.121621622,,,,-0.007909837,-0.4,-0.4,0.044813944,20.57,15.58,-31.96,4.68,0.1946,
UT,1/1/00,-0.1,,1.204096499,-0.069520543,,,0.006463443,-0.3,0.2,0.047944997,-17.6,-4.58,45.02,5.89,0.2057,-0.069520543
UT,1/1/00,-0.1,,1.204096499,,-0.014555193,,0.006463443,-0.3,0.2,0.047944997,-17.6,-4.58,45.02,5.89,0.2057,-0.014555193
UT,1/1/00,-0.1,,1.204096499,,,0.133033027,0.006463443,-0.3,0.2,0.047944997,-17.6,-4.58,45.02,5.89,0.2057,0.133033027
UT,1/1/01,-0.2,,1.007705987,,,,0.011739464,-0.2,0.3,0.04077155,-15.2,18.24,18.5,3.83,-0.176,
UT,1/1/02,1.1,,4.33433937,,0,,-0.00550467,0.7,-0.6,0.009543436,-22.76,4.45,8.09,1.65,-0.152,0
UT,1/1/02,1.1,,4.33433937,,,-0.004328097,-0.00550467,0.7,-0.6,0.009543436,-22.76,4.45,8.09,1.65,-0.152,-0.004328097
UT,1/1/03,1.3,,1.329851346,,,,-0.012209567,1.1,0.1,0.016959431,30.75,26.51,5.11,1.02,-0.2276,
UT,1/1/04,-0.1,,1.673208834,-0.003490807,,,0.007021424,0.2,0,0.027962042,10.72,4.43,7.67,1.2,0.3075,-0.003490807
UT,1/1/04,-0.1,,1.673208834,,-0.031118604,,0.007021424,0.2,0,0.027962042,10.72,4.43,7.67,1.2,0.3075,-0.031118604
UT,1/1/04,-0.1,,1.673208834,,,0.000514002,0.007021424,0.2,0,0.027962042,10.72,4.43,7.67,1.2,0.3075,0.000514002
UT,1/1/05,-0.6,,3.131458878,,,,0.003695824,-0.5,0.5,0.038525568,3.09,-2.36,9.43,2.98,0.1072,
UT,1/1/06,-1,,9.600695757,,0.026622022,,0.006987975,-0.4,0.3,0.034832194,10.6,0.08,11.75,4.8,0.0309,0.026622022
UT,1/1/06,-1,,9.600695757,,,0.031257764,0.006987975,-0.4,0.3,0.034832194,10.6,0.08,11.75,4.8,0.0309,0.031257764
UT,1/1/07,-1.1,,15.73227531,,,,-0.001444463,-0.5,-0.1,0.0278281,1.04,-7.4,-17.28,4.66,0.106,
UT,1/1/08,-0.3,,12.22536891,0.084101042,,,-0.003511048,0,0,0.020105128,-38.34,2.45,0.83,1.6,0.0104,0.084101042
UT,1/1/08,-0.3,,12.22536891,,0,,-0.003511048,0,0,0.020105128,-38.34,2.45,0.83,1.6,0.0104,0
UT,1/1/08,-0.3,,12.22536891,,,-0.008842863,-0.003511048,0,0,0.020105128,-38.34,2.45,0.83,1.6,0.0104,-0.008842863
UT,1/1/09,0.7,2.196,-1.245816289,,,,0.009442785,1.2,0.9,0.001221848,28.26,9.35,-9.42,0.1,-0.3834,
UT,1/1/10,4,-0.588,-7.905425397,,0.016968961,,-0.041350032,3.5,-1.5,-0.025998912,17.37,14.29,-5.1,0.12,0.2826,0.016968961
UT,1/1/10,4,-0.588,-7.905425397,,,-0.079577862,-0.041350032,3.5,-1.5,-0.025998912,17.37,14.29,-5.1,0.12,0.2826,-0.079577862
UT,1/1/11,0.6,4.325,-6.218237047,,,,0.019564209,0.3,0.2,0.0270886,0.44,-5.79,-8.54,0.04,0.1737,
UT,1/1/12,-0.8,1.495,-5.347410383,-0.096560798,,,0.015033971,-0.7,0.8,0.015498955,16.27,-1.32,9.85,0.06,0.0044,-0.096560798
UT,1/1/12,-0.8,1.495,-5.347410383,,-0.027814149,,0.015033971,-0.7,0.8,0.015498955,16.27,-1.32,9.85,0.06,0.0044,-0.027814149
UT,1/1/12,-0.8,1.495,-5.347410383,,,-0.016063109,0.015033971,-0.7,0.8,0.015498955,16.27,-1.32,9.85,0.06,0.0044,-0.016063109
UT,1/1/13,-2.3,0.597,1.546459595,,,,-0.010665772,-0.8,-0.3,0.022806861,35.2,7.63,2.65,0.02,0.1627,
UT,1/1/14,-0.6,0.657,6.879009785,,0,,-0.006070367,-0.7,-0.2,0.018418762,11.71,-7.8,-1.46,0.02,0.352,0
UT,1/1/14,-0.6,0.657,6.879009785,,,-0.000460878,-0.006070367,-0.7,-0.2,0.018418762,11.71,-7.8,-1.46,0.02,0.352,-0.000460878
UT,1/1/15,-0.6,0.134,5.82385933,,,,0.00149237,-1.2,0,0.022877789,0.08,-3.93,-9.53,0.02,0.1171,
UT,1/1/16,-0.1,-0.05,5.563513436,0.027116028,,,-0.014941114,-0.9,-0.4,0.027063642,13.3,6.63,22.64,0.2,0.0008,0.027116028
UT,1/1/16,-0.1,-0.05,5.563513436,,-0.029220868,,-0.014941114,-0.9,-0.4,0.027063642,13.3,6.63,22.64,0.2,0.0008,-0.029220868
UT,1/1/16,-0.1,-0.05,5.563513436,,,-0.004420816,-0.014941114,-0.9,-0.4,0.027063642,13.3,6.63,22.64,0.2,0.0008,-0.004420816
UT,1/1/17,-0.1,4.195,7.218844985,,,,0.011458351,-0.4,-0.2,0.01667476,21.51,-4.95,-13.48,0.8,0.133,
UT,1/1/18,-0.2,-0.667,8.631163309,,0.038531504,,0.008707942,-0.5,0.1,0.022556777,-6.93,-3.34,-9.8,1.81,0.2151,0.038531504
UT,1/1/18,-0.2,-0.667,8.631163309,,,0.03556553,0.008707942,-0.5,0.1,0.022556777,-6.93,-3.34,-9.8,1.81,0.2151,0.03556553
UT,1/1/19,-0.3,2.904,9.22922783,,,,0.002958789,-0.5,0.2,0.029188592,28.28,-6.06,-10.48,2.14,-0.0693,
UT,1/1/20,-0.4,-1.05,7.402035026,0.1018478,,,-0.006213402,-0.2,-0.2,0.022888691,23.67,12.78,-46.31,0.44,0.2828,0.1018478
UT,1/1/20,-0.4,-1.05,7.402035026,,0,,-0.006213402,-0.2,-0.2,0.022888691,23.67,12.78,-46.31,0.44,0.2828,0
UT,1/1/20,-0.4,-1.05,7.402035026,,,-0.002093929,-0.006213402,-0.2,-0.2,0.022888691,23.67,12.78,-46.31,0.44,0.2828,-0.002093929
UT,1/1/21,2.2,,7.388428767,,0,,-0.005642347,4.4,0.1,-0.034045929,,,,,0.2367,0
VA,1/1/76,,,,,,,-0.018709535,2.9,,-0.002054561,21.91,14.58,24.28,5.08,0.3244,
VA,1/1/76,,,,,,,-0.018709535,2.9,,-0.002054561,21.91,14.58,24.28,5.08,0.3244,
VA,1/1/76,,,,,,,-0.018709535,2.9,,-0.002054561,21.91,14.58,24.28,5.08,0.3244,
VA,1/1/77,,,3.16222974,,,,-0.033665957,-0.8,,0.053881393,-8.26,22.6,7.5,5.12,0.2191,
VA,1/1/78,-0.4,,8.554319932,,0.115188572,,0.006964954,-0.6,,0.046241699,1.03,14.39,0.59,7.18,-0.0826,0.115188572
VA,1/1/78,-0.4,,8.554319932,,,-0.035064348,0.006964954,-0.6,,0.046241699,1.03,14.39,0.59,7.18,-0.0826,-0.035064348
VA,1/1/79,-0.2,,11.33438403,,,,0.011591089,-1,,0.05535288,13.09,21.23,-2.48,10.38,0.0103,
VA,1/1/80,-0.6,,9.508080689,-0.076494749,,,0.036220815,-0.2,2.6,0.031661453,22.13,5.7,-24.63,11.24,0.1309,-0.076494749
VA,1/1/80,-0.6,,9.508080689,,0,,0.036220815,-0.2,2.6,0.031661453,22.13,5.7,-24.63,11.24,0.1309,0
VA,1/1/80,-0.6,,9.508080689,,,-0.107246045,0.036220815,-0.2,2.6,0.031661453,22.13,5.7,-24.63,11.24,0.1309,-0.107246045
VA,1/1/81,0.4,,10.29839492,,,,0.022498299,1.3,-0.2,-0.002567497,-18.13,7.13,25.12,14.71,0.2213,
VA,1/1/82,0.8,,4.453559918,,-0.009847954,,-0.031234294,0.4,-2.1,0.025377193,10.66,8.7,13.36,10.54,-0.1813,-0.009847954
VA,1/1/82,0.8,,4.453559918,,,0.158520546,-0.031234294,0.4,-2.1,0.025377193,10.66,8.7,13.36,10.54,-0.1813,0.158520546
VA,1/1/83,1.5,,-0.878915381,,,,-0.042199744,2.1,-2.7,-0.018028874,13.74,14.03,20.49,8.8,0.1066,
VA,1/1/84,-1,,11.08386001,-0.032158022,,,-0.02998839,-0.1,-1.3,0.04583928,-6.05,-8.2,19.07,9.85,0.1374,-0.032158022
VA,1/1/84,-1,,11.08386001,,-0.188560915,,-0.02998839,-0.1,-1.3,0.04583928,-6.05,-8.2,19.07,9.85,0.1374,-0.188560915
VA,1/1/84,-1,,11.08386001,,,-0.038917347,-0.02998839,-0.1,-1.3,0.04583928,-6.05,-8.2,19.07,9.85,0.1374,-0.038917347
VA,1/1/85,-1.3,,4.908288043,,,,0.012086742,-2.1,0.3,0.072366181,24.91,0.58,1.37,7.72,-0.0605,
VA,1/1/86,0.3,,5.455722843,,0,,-0.008399809,-0.3,-0.4,0.041696562,10.12,-9.56,9.33,6.16,0.2491,0
VA,1/1/86,0.3,,5.455722843,,,0.08967467,-0.008399809,-0.3,-0.4,0.041696562,10.12,-9.56,9.33,6.16,0.2491,0.08967467
VA,1/1/87,-0.4,,6.340190359,,,,-0.015839966,-0.2,-0.3,0.03462646,-3.87,-10.85,-1.62,5.47,0.1012,
VA,1/1/88,-0.8,,10.47350946,0.021384664,,,0.016339629,-0.8,0.3,0.03459252,11.55,5.76,14.37,6.35,-0.0387,0.021384664
VA,1/1/88,-0.8,,10.47350946,,0.413048487,,0.016339629,-0.8,0.3,0.03459252,11.55,5.76,14.37,6.35,-0.0387,0.413048487
VA,1/1/88,-0.8,,10.47350946,,,-0.098244481,0.016339629,-0.8,0.3,0.03459252,11.55,5.76,14.37,6.35,-0.0387,-0.098244481
VA,1/1/89,-0.3,,12.45344659,,,,0.005215378,-0.7,0.6,0.041770613,20.49,-12.9,-4.12,8.37,0.1155,
VA,1/1/90,0,,8.099471268,,0,,0.006916374,-0.2,0.1,0.036726594,-13.95,-14.02,-10.04,7.81,0.2049,0
VA,1/1/90,0,,8.099471268,,,0.150847622,0.006916374,-0.2,0.1,0.036726594,-13.95,-14.02,-10.04,7.81,0.2049,0.150847622
VA,1/1/91,0.5,,1.424348293,,,,0.006272875,0.3,0.3,0.018859539,29.18,16.16,-14.72,5.6,-0.1395,
VA,1/1/92,1.4,,-0.084790673,0.013546695,,,-0.012023125,1.3,-0.9,-0.001082648,6.23,7.67,24.49,3.51,0.2918,0.013546695
VA,1/1/92,1.4,,-0.084790673,,0,,-0.012023125,1.3,-0.9,-0.001082648,6.23,7.67,24.49,3.51,0.2918,0
VA,1/1/92,1.4,,-0.084790673,,,-0.088612114,-0.012023125,1.3,-0.9,-0.001082648,6.23,7.67,24.49,3.51,0.2918,-0.088612114
VA,1/1/93,0.4,,1.638909515,,,,-0.011752325,0.6,-0.4,0.035224405,8.21,6.38,16.86,2.9,0.0623,
VA,1/1/94,-1,,1.043677921,,-0.256414474,,-0.000712238,-0.6,0.3,0.02751781,-4.1,-0.3,-0.77,3.9,0.0821,-0.256414474
VA,1/1/94,-1,,1.043677921,,,-0.09195739,-0.000712238,-0.6,0.3,0.02751781,-4.1,-0.3,-0.77,3.9,0.0821,-0.09195739
VA,1/1/95,-0.4,,0.573258276,,,,-0.0037429,-0.8,-0.1,0.040287933,31.22,-9.75,6.05,5.6,-0.041,
VA,1/1/96,-0.3,,1.139981514,0.045616968,,,0.0020959,-0.5,0,0.026842173,15.96,-4.42,8.7,5.21,0.3122,0.045616968
VA,1/1/96,-0.3,,1.139981514,,0.01785104,,0.0020959,-0.5,0,0.026842173,15.96,-4.42,8.7,5.21,0.3122,0.01785104
VA,1/1/96,-0.3,,1.139981514,,,0.072677419,0.0020959,-0.5,0,0.026842173,15.96,-4.42,8.7,5.21,0.3122,0.072677419
VA,1/1/97,-0.2,,2.051177904,,,,0.001314845,-0.2,0,0.037725655,25.96,-7.64,19.11,5.26,0.1596,
VA,1/1/98,-0.6,,1.925373134,,0,,-0.005988961,-0.5,-0.1,0.044471749,19.46,-25.28,-10.32,4.86,0.2596,0
VA,1/1/98,-0.6,,1.925373134,,,-0.019240685,-0.005988961,-0.5,-0.1,0.044471749,19.46,-25.28,-10.32,4.86,0.2596,-0.019240685
VA,1/1/99,-0.9,,3.133694538,,,,-0.007909837,-0.4,-0.4,0.044813944,20.57,15.58,-31.96,4.68,0.1946,
VA,1/1/00,-0.1,,4.58138104,-0.007121606,,,0.006463443,-0.3,0.2,0.047944997,-17.6,-4.58,45.02,5.89,0.2057,-0.007121606
VA,1/1/00,-0.1,,4.58138104,,0.002867544,,0.006463443,-0.3,0.2,0.047944997,-17.6,-4.58,45.02,5.89,0.2057,0.002867544
VA,1/1/00,-0.1,,4.58138104,,,-0.009874615,0.006463443,-0.3,0.2,0.047944997,-17.6,-4.58,45.02,5.89,0.2057,-0.009874615
VA,1/1/01,-0.4,,6.919491334,,,,0.011739464,-0.2,0.3,0.04077155,-15.2,18.24,18.5,3.83,-0.176,
VA,1/1/02,1,,8.668416152,,0,,-0.00550467,0.7,-0.6,0.009543436,-22.76,4.45,8.09,1.65,-0.152,0
VA,1/1/02,1,,8.668416152,,,-0.147443242,-0.00550467,0.7,-0.6,0.009543436,-22.76,4.45,8.09,1.65,-0.152,-0.147443242
VA,1/1/03,1.1,,8.701409987,,,,-0.012209567,1.1,0.1,0.016959431,30.75,26.51,5.11,1.02,-0.2276,
VA,1/1/04,-0.1,,8.201949262,0.010903071,,,0.007021424,0.2,0,0.027962042,10.72,4.43,7.67,1.2,0.3075,0.010903071
VA,1/1/04,-0.1,,8.201949262,,0,,0.007021424,0.2,0,0.027962042,10.72,4.43,7.67,1.2,0.3075,0
VA,1/1/04,-0.1,,8.201949262,,,0.050146974,0.007021424,0.2,0,0.027962042,10.72,4.43,7.67,1.2,0.3075,0.050146974
VA,1/1/05,-0.2,,14.9783091,,,,0.003695824,-0.5,0.5,0.038525568,3.09,-2.36,9.43,2.98,0.1072,
VA,1/1/06,-0.3,,19.31739631,,0.019140561,,0.006987975,-0.4,0.3,0.034832194,10.6,0.08,11.75,4.8,0.0309,0.019140561
VA,1/1/06,-0.3,,19.31739631,,,0.07167197,0.006987975,-0.4,0.3,0.034832194,10.6,0.08,11.75,4.8,0.0309,0.07167197
VA,1/1/07,-0.5,,10.47384556,,,,-0.001444463,-0.5,-0.1,0.0278281,1.04,-7.4,-17.28,4.66,0.106,
VA,1/1/08,0,,1.756762662,0.071035523,,,-0.003511048,0,0,0.020105128,-38.34,2.45,0.83,1.6,0.0104,0.071035523
VA,1/1/08,0,,1.756762662,,0.154382335,,-0.003511048,0,0,0.020105128,-38.34,2.45,0.83,1.6,0.0104,0.154382335
VA,1/1/08,0,,1.756762662,,,0.117792115,-0.003511048,0,0,0.020105128,-38.34,2.45,0.83,1.6,0.0104,0.117792115
VA,1/1/09,1,-0.933,-4.885119175,,,,0.009442785,1.2,0.9,0.001221848,28.26,9.35,-9.42,0.1,-0.3834,
VA,1/1/10,2.5,3.065,-5.429506716,,0,,-0.041350032,3.5,-1.5,-0.025998912,17.37,14.29,-5.1,0.12,0.2826,0
VA,1/1/10,2.5,3.065,-5.429506716,,,-0.11400657,-0.041350032,3.5,-1.5,-0.025998912,17.37,14.29,-5.1,0.12,0.2826,-0.11400657
VA,1/1/11,0.5,2.048,-3.750298401,,,,0.019564209,0.3,0.2,0.0270886,0.44,-5.79,-8.54,0.04,0.1737,
VA,1/1/12,-0.8,1.046,-2.725762048,-0.014730131,,,0.015033971,-0.7,0.8,0.015498955,16.27,-1.32,9.85,0.06,0.0044,-0.014730131
VA,1/1/12,-0.8,1.046,-2.725762048,,-0.121666012,,0.015033971,-0.7,0.8,0.015498955,16.27,-1.32,9.85,0.06,0.0044,-0.121666012
VA,1/1/12,-0.8,1.046,-2.725762048,,,0.066770734,0.015033971,-0.7,0.8,0.015498955,16.27,-1.32,9.85,0.06,0.0044,0.066770734
VA,1/1/13,-0.5,2.392,-0.242223355,,,,-0.010665772,-0.8,-0.3,0.022806861,35.2,7.63,2.65,0.02,0.1627,
VA,1/1/14,-0.4,1.575,1.482428115,,-0.037160168,,-0.006070367,-0.7,-0.2,0.018418762,11.71,-7.8,-1.46,0.02,0.352,-0.037160168
VA,1/1/14,-0.4,1.575,1.482428115,,,-0.086672708,-0.006070367,-0.7,-0.2,0.018418762,11.71,-7.8,-1.46,0.02,0.352,-0.086672708
VA,1/1/15,-0.5,0.387,2.505981614,,,,0.00149237,-1.2,0,0.022877789,0.08,-3.93,-9.53,0.02,0.1171,
VA,1/1/16,-0.7,0.302,2.872235872,-0.01405104,,,-0.014941114,-0.9,-0.4,0.027063642,13.3,6.63,22.64,0.2,0.0008,-0.01405104
VA,1/1/16,-0.7,0.302,2.872235872,,0,,-0.014941114,-0.9,-0.4,0.027063642,13.3,6.63,22.64,0.2,0.0008,0
VA,1/1/16,-0.7,0.302,2.872235872,,,0.095544736,-0.014941114,-0.9,-0.4,0.027063642,13.3,6.63,22.64,0.2,0.0008,0.095544736
VA,1/1/17,-0.4,0.2,2.419451145,,,,0.011458351,-0.4,-0.2,0.01667476,21.51,-4.95,-13.48,0.8,0.133,
VA,1/1/18,-0.3,3.165,3.026911058,,0.078526753,,0.008707942,-0.5,0.1,0.022556777,-6.93,-3.34,-9.8,1.81,0.2151,0.078526753
VA,1/1/18,-0.3,3.165,3.026911058,,,0.071855804,0.008707942,-0.5,0.1,0.022556777,-6.93,-3.34,-9.8,1.81,0.2151,0.071855804
VA,1/1/19,-0.7,-0.461,3.429153463,,,,0.002958789,-0.5,0.2,0.029188592,28.28,-6.06,-10.48,2.14,-0.0693,
VA,1/1/20,-0.3,2.113,3.998249261,0.043581643,,,-0.006213402,-0.2,-0.2,0.022888691,23.67,12.78,-46.31,0.44,0.2828,0.043581643
VA,1/1/20,-0.3,2.113,3.998249261,,-0.010105239,,-0.006213402,-0.2,-0.2,0.022888691,23.67,12.78,-46.31,0.44,0.2828,-0.010105239
VA,1/1/20,-0.3,2.113,3.998249261,,,-0.043667899,-0.006213402,-0.2,-0.2,0.022888691,23.67,12.78,-46.31,0.44,0.2828,-0.043667899
VA,1/1/21,3.6,,4.869323682,,0,,-0.005642347,4.4,0.1,-0.034045929,,,,,0.2367,0
VT,1/1/76,,,,,,,-0.018709535,2.9,,-0.002054561,21.91,14.58,24.28,5.08,0.3244,
VT,1/1/76,,,,,,,-0.018709535,2.9,,-0.002054561,21.91,14.58,24.28,5.08,0.3244,
VT,1/1/76,,,,,,,-0.018709535,2.9,,-0.002054561,21.91,14.58,24.28,5.08,0.3244,
VT,1/1/77,,,13.90134529,,,,-0.033665957,-0.8,,0.053881393,-8.26,22.6,7.5,5.12,0.2191,
VT,1/1/78,-1.3,,4.378429969,,0,,0.006964954,-0.6,,0.046241699,1.03,14.39,0.59,7.18,-0.0826,0
VT,1/1/78,-1.3,,4.378429969,,,-0.133038083,0.006964954,-0.6,,0.046241699,1.03,14.39,0.59,7.18,-0.0826,-0.133038083
VT,1/1/79,-1.3,,6.023545548,,,,0.011591089,-1,,0.05535288,13.09,21.23,-2.48,10.38,0.0103,
VT,1/1/80,-0.7,,4.215178956,-0.038828698,,,0.036220815,-0.2,2.6,0.031661453,22.13,5.7,-24.63,11.24,0.1309,-0.038828698
VT,1/1/80,-0.7,,4.215178956,,0.044954163,,0.036220815,-0.2,2.6,0.031661453,22.13,5.7,-24.63,11.24,0.1309,0.044954163
VT,1/1/80,-0.7,,4.215178956,,,0,0.036220815,-0.2,2.6,0.031661453,22.13,5.7,-24.63,11.24,0.1309,0
VT,1/1/81,0.9,,7.385952209,,,,0.022498299,1.3,-0.2,-0.002567497,-18.13,7.13,25.12,14.71,0.2213,
VT,1/1/82,0,,-8.130237935,,-0.025897922,,-0.031234294,0.4,-2.1,0.025377193,10.66,8.7,13.36,10.54,-0.1813,-0.025897922
VT,1/1/82,0,,-8.130237935,,,0.03940563,-0.031234294,0.4,-2.1,0.025377193,10.66,8.7,13.36,10.54,-0.1813,0.03940563
VT,1/1/83,1,,21.00241166,,,,-0.042199744,2.1,-2.7,-0.018028874,13.74,14.03,20.49,8.8,0.1066,
VT,1/1/84,-0.4,,2.374350087,0.023912279,,,-0.02998839,-0.1,-1.3,0.04583928,-6.05,-8.2,19.07,9.85,0.1374,0.023912279
VT,1/1/84,-0.4,,2.374350087,,0,,-0.02998839,-0.1,-1.3,0.04583928,-6.05,-8.2,19.07,9.85,0.1374,0
VT,1/1/84,-0.4,,2.374350087,,,0.034563206,-0.02998839,-0.1,-1.3,0.04583928,-6.05,-8.2,19.07,9.85,0.1374,0.034563206
VT,1/1/85,-1.6,,5.586592179,,,,0.012086742,-2.1,0.3,0.072366181,24.91,0.58,1.37,7.72,-0.0605,
VT,1/1/86,-0.3,,8.09684143,,0.159310078,,-0.008399809,-0.3,-0.4,0.041696562,10.12,-9.56,9.33,6.16,0.2491,0.159310078
VT,1/1/86,-0.3,,8.09684143,,,0,-0.008399809,-0.3,-0.4,0.041696562,10.12,-9.56,9.33,6.16,0.2491,0
VT,1/1/87,-0.3,,11.61376446,,,,-0.015839966,-0.2,-0.3,0.03462646,-3.87,-10.85,-1.62,5.47,0.1012,
VT,1/1/88,-0.5,,14.27242525,0.067673987,,,0.016339629,-0.8,0.3,0.03459252,11.55,5.76,14.37,6.35,-0.0387,0.067673987
VT,1/1/88,-0.5,,14.27242525,,-0.333950288,,0.016339629,-0.8,0.3,0.03459252,11.55,5.76,14.37,6.35,-0.0387,-0.333950288
VT,1/1/88,-0.5,,14.27242525,,,-0.077957159,0.016339629,-0.8,0.3,0.03459252,11.55,5.76,14.37,6.35,-0.0387,-0.077957159
VT,1/1/89,-0.8,,14.29817421,,,,0.005215378,-0.7,0.6,0.041770613,20.49,-12.9,-4.12,8.37,0.1155,
VT,1/1/90,0.6,,8.388869105,,0,,0.006916374,-0.2,0.1,0.036726594,-13.95,-14.02,-10.04,7.81,0.2049,0
VT,1/1/90,0.6,,8.388869105,,,-0.158679899,0.006916374,-0.2,0.1,0.036726594,-13.95,-14.02,-10.04,7.81,0.2049,-0.158679899
VT,1/1/91,1.1,,1.361118934,,,,0.006272875,0.3,0.3,0.018859539,29.18,16.16,-14.72,5.6,-0.1395,
VT,1/1/92,1.3,,-1.134469346,-0.014660582,,,-0.012023125,1.3,-0.9,-0.001082648,6.23,7.67,24.49,3.51,0.2918,-0.014660582
VT,1/1/92,1.3,,-1.134469346,,0.244004077,,-0.012023125,1.3,-0.9,-0.001082648,6.23,7.67,24.49,3.51,0.2918,0.244004077
VT,1/1/92,1.3,,-1.134469346,,,0.049146952,-0.012023125,1.3,-0.9,-0.001082648,6.23,7.67,24.49,3.51,0.2918,0.049146952
VT,1/1/93,0.3,,0.91798979,,,,-0.011752325,0.6,-0.4,0.035224405,8.21,6.38,16.86,2.9,0.0623,
VT,1/1/94,-1.1,,0.886434306,,-0.135954781,,-0.000712238,-0.6,0.3,0.02751781,-4.1,-0.3,-0.77,3.9,0.0821,-0.135954781
VT,1/1/94,-1.1,,0.886434306,,,0,-0.000712238,-0.6,0.3,0.02751781,-4.1,-0.3,-0.77,3.9,0.0821,0
VT,1/1/95,-0.8,,0.28981507,,,,-0.0037429,-0.8,-0.1,0.040287933,31.22,-9.75,6.05,5.6,-0.041,
VT,1/1/96,-0.2,,0.646759323,0.072406818,,,0.0020959,-0.5,0,0.026842173,15.96,-4.42,8.7,5.21,0.3122,0.072406818
VT,1/1/96,-0.2,,0.646759323,,0,,0.0020959,-0.5,0,0.026842173,15.96,-4.42,8.7,5.21,0.3122,0
VT,1/1/96,-0.2,,0.646759323,,,0.014319833,0.0020959,-0.5,0,0.026842173,15.96,-4.42,8.7,5.21,0.3122,0.014319833
VT,1/1/97,0.1,,1.380913317,,,,0.001314845,-0.2,0,0.037725655,25.96,-7.64,19.11,5.26,0.1596,
VT,1/1/98,-0.4,,1.01146325,,0.316488848,,-0.005988961,-0.5,-0.1,0.044471749,19.46,-25.28,-10.32,4.86,0.2596,0.316488848
VT,1/1/98,-0.4,,1.01146325,,,0,-0.005988961,-0.5,-0.1,0.044471749,19.46,-25.28,-10.32,4.86,0.2596,0
VT,1/1/99,-0.4,,2.389853138,,,,-0.007909837,-0.4,-0.4,0.044813944,20.57,15.58,-31.96,4.68,0.1946,
